Núm,Projeto,Relator,Atribuído a,Prioridade,Gravidade,Freqüência,Versão do Produto,Categoria,Data de Envio,SO,Versão SO,Plataforma,Visibilidade,Atualizado,Resumo,Estado,Resolução,Corrigido na Versão
0000490,Desafio jMeter Project 2,jmeter.usr3,,@90@,@100@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,xkrwmlgorewqlveafppurwesxrkeigtpzvypszfkqyvqrxuiuyuobezsrwnasyhxxzzunvuzrcmelydjlvifxborbzmdlqqmtzrr,novo,aberto,
0000489,Desafio jMeter Project 1,jmeter.usr4,,urgente,texto,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ypjhcevebbktitmqwbauofuoxwarnvlsmdtcboliujlwfwyrzxgtyogshtfomhhfcnuylbcvsclalsgbkscwmiyfmezgetyxjvcj,novo,aberto,
0000488,Desafio jMeter Project 2,jmeter.usr4,,urgente,recurso,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,rwwvohyjumwmbzprmwsxkkwiivdjvzpgbbcbimqwzdgonowrrzgoebrngjimaupocnycsvqjarltiepvdxxwwgpmhmqsjvnqmogp,novo,aberto,
0000487,Desafio jMeter Project 1,jmeter.usr5,,@90@,@90@,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,srqjvrodbdnxrzwvwtitnyinqgwsacfkmgtrblyqaxbdcospmimoguemuapibqqnvbkrhtwpgtjjwzdqweoaufynnklybgcusbmu,novo,aberto,
0000486,Desafio jMeter Project 1,jmeter.usr1,,@100@,texto,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,osyxfdujyaveavnmlxeuzhviqnhknlhcqulhpddzeewmsbirbndwsrlnouqqvipoczmwajqqngbmngfwxistadnhhjpopypozhtl,novo,aberto,
0000485,Desafio jMeter Project 2,jmeter.usr1,,urgente,pequeno,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,wbfwscburpgpgcsmzxonjeucuwmwtmpqoauyvxvawvnejfnszpdbujxrntlgqigzblvahdfwbibkelwhggithcgcxebfhleqrlaf,novo,aberto,
0000484,Desafio jMeter Project 2,jmeter.usr2,,urgente,pequeno,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,kfnzppdnqwddhotduqgzbtmnxqbroyvdtewdvyeorqccwlwcexsfrcjvtrwoaeeqwcisvcbzhcwtgyqrastoykvwsuldeptnutln,novo,aberto,
0000483,Desafio jMeter Project 2,jmeter.usr2,,urgente,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,azrgylglqzsbzoqmornizobfrrhxcvialobolfuwdzwjwxbacyzvbpzzftgqroyvgdwttupvkruabodtrkrqnkxjixymgzwndozj,novo,aberto,
0000482,Desafio jMeter Project 2,jmeter.usr3,,nenhuma,@90@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,kxeospxvhotehnbbpamcrfrntauegzhkyrjgijbvkdvmhxutcaevpayxcqqoacxkxlituxvkbavnugctqfcelfzvjefnxvgcqhja,novo,aberto,
0000481,Desafio jMeter Project 1,jmeter.usr4,,urgente,@100@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,lfanrggvdqxpkmfxtqzpeizikzfoqgnvfmrxvewoctazilvovkmzeundzhokorqkwsgfkfovugwczxaklofwnvpxrpetrvjagixu,novo,aberto,
0000480,Desafio jMeter Project 1,jmeter.usr4,,normal,pequeno,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ozkimcjlnbnfmkevzdmvatmrtqmwyhsnnbqorpaquglkzrintnmmfapnwaapprjrfvgsciqnzmntxrwlbiwawainiijvijifrzul,novo,aberto,
0000479,Desafio jMeter Project 1,jmeter.usr5,,urgente,pequeno,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,skuckkadcxjyoymnddhvyclkrzojktlbuagifprfenknklperpowxdisduswzweekronzytntxyipmynlaiarwgzuwqeysifisfo,novo,aberto,
0000478,Desafio jMeter Project 2,jmeter.usr1,,@100@,@90@,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,olndfhydbhxakrqsqxqzxecslwwzqxwbclsvdsmlnwajftyxboczadrlphrbjjodeftciteezzqmsoiwzkpycabgecrgavvcsisw,novo,aberto,
0000477,Desafio jMeter Project 2,jmeter.usr1,,@100@,@100@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,phhuehgvnccoznpbjbjcxihnnwooygvrumdzyolckurhcuvjbqqzfcbtkhrwbrhyjfckxdmedjnuwznktyvpcxleyblnncnmjbya,novo,aberto,
0000476,Desafio jMeter Project 2,jmeter.usr2,,nenhuma,recurso,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,swbjkdxamrnjqdolyqtoifvsloxzzxndjsezgmkidjelurljfujhfbgovhnzxclohtwzhoriloerdfjyknsurzzdraudnycscrxd,novo,aberto,
0000475,Desafio jMeter Project 1,jmeter.usr3,,normal,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,xwgzkbfqmrpazdertwfmrvilzfhzmbcbgxstyvljzkgunmrjtbwuuplrmywviktoufprcmdycirpvmxaasupyuiibdsvkohcpivv,novo,aberto,
0000474,Desafio jMeter Project 1,jmeter.usr3,,@90@,@100@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ocpocypgnbmmhucytnhpovjynmaerzoqqszwqoimnhtjwtkmqufizxqucwtrrxawnowyqmtntxlzyxewhyjooavbdmovlvansmfg,novo,aberto,
0000473,Desafio jMeter Project 1,jmeter.usr4,,normal,pequeno,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ifsmsqntlnmaejaoortreqijdxwffotddlwrqnjnikglafzmxnhmnutsluztfrycssghszjrlzrmbhdwuvpqtwbimqctclbcdznr,novo,aberto,
0000472,Desafio jMeter Project 2,jmeter.usr5,,nenhuma,recurso,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,clbgodkkuipuravssovyandowjokfuukzdfxsttqxegiwbshetgxxusaamqteqqkemlbgtrbijdwzsdncqeqezcyclfitkudiucw,novo,aberto,
0000471,Desafio jMeter Project 2,jmeter.usr5,,@100@,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,sbqttnuiqmybcfvcomswazixwrphtsegziypaoobyredjgeftsfzyqnrqlpzecjqqkfescctxenpxbbrorrrrjoorkfioeaqjpkp,novo,aberto,
0000470,Desafio jMeter Project 2,jmeter.usr1,,urgente,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ujvnsyxqgrzyiwxqrdcftnaujsxrikbuknhygkcxyfcqpewxxatxtogawnpnujhnnbauaamclwotizvgjpvqgwwqclkuqjuaepci,novo,aberto,
0000469,Desafio jMeter Project 1,jmeter.usr2,,urgente,@90@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,kzbuhsjbsomqmzbcrhtnxigbvddcmwjjutffaphfzyqmrisfjfrivbmfzadawswygzumkpfhqheudzzuamqqfnidwvzrpzpxpbye,novo,aberto,
0000468,Desafio jMeter Project 1,jmeter.usr2,,@100@,pequeno,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,tgfmehpyhnlmpghcqyxujyfusixsvrxzfayxovuphcherzxuqdxguzzouxwlsgpqbzujkywtmvjqmsvuumnoiwtatplakxqtxoyh,novo,aberto,
0000467,Desafio jMeter Project 1,jmeter.usr3,,@90@,@100@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,wpuuyfmrfcyexscxnmmqhjolgfvvrdvtzmypbkqdibqzryfyjjtaagmkrjlwwbxugmlwxcllinumdphffahndvrkkpgeiawbmpls,novo,aberto,
0000466,Desafio jMeter Project 2,jmeter.usr4,,@100@,@100@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,hpqpjyqbipanhmgdsnnpwznoxpttmfapwfwmrogmxmqjqqxpunxjtxrkdbmyxmhrbmahhoisdvounxxowdsmkbmwtynfzelodhqg,novo,aberto,
0000465,Desafio jMeter Project 1,jmeter.usr4,,@90@,texto,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,mxagutefzwznisshprkorairzkbuowzootqdcmotrmvfjjyfadkwrwsiymagzevfjiuwrorunxvwtkfehuloabgzlydcfrzzwzbn,novo,aberto,
0000464,Desafio jMeter Project 2,jmeter.usr5,,nenhuma,recurso,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,wyqgzcbukupplgdyunttjxytwyajmrxlbmvyaydowzabhhdrwoazlskqbqwvuiqnewvlbhuxyfwtkjdzyfdmroebvygdtyovlzhw,novo,aberto,
0000463,Desafio jMeter Project 2,jmeter.usr1,,normal,@90@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,knznhqpdfxyzbgiwdwilbjtwwtcudsetfxcgbjnzzaenxbacqjwalbolpusdfamtjgnaowytunasilpumjsrakvlgevicaxcryng,novo,aberto,
0000462,Desafio jMeter Project 2,jmeter.usr1,,nenhuma,texto,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,pvkrgfcidxjdgfrbpgqmfqydxrxetlqyudrzibmaarfugnzesvmaqosbzjbvpxzvjbuielfecysthkysvapnvhsdlzlztsmnxjli,novo,aberto,
0000461,Desafio jMeter Project 1,jmeter.usr2,,urgente,@90@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,aizcrnkaindnuchokfzwvfvirgnyzgysxjtqoldpgznrpzqizreftzcejcowyvdplwuhtqterhqllfipycalrunlfomyudovwicd,novo,aberto,
0000460,Desafio jMeter Project 2,jmeter.usr2,,@90@,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,bjmndavlzhpgydgaobffpqyjvlttxgcfcjngrolkbduenxdqdioozrliwhiancohsrgfankjjxgfuysyswdbrqgxilnkkqalsjrn,novo,aberto,
0000459,Desafio jMeter Project 1,jmeter.usr3,,normal,pequeno,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,pdtaqippgeeoyxqwufqdpspcywhojoxsaejnetrxrtnjegnrgmshxzbqjxeggflbrhwrorlwhvenussqwskaqavpgdfukueqlwdb,novo,aberto,
0000458,Desafio jMeter Project 2,jmeter.usr4,,nenhuma,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,pvadoyfloiufprkmwfivigjgcriimdouwojzbxxykpgfacuygsbjvsqlmzmytknolmmhjxzajqowqzsriklnvhopzwvnsfrtilan,novo,aberto,
0000457,Desafio jMeter Project 1,jmeter.usr4,,nenhuma,@90@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,wxezizfaohcxrxinvhhaojvbsmugraxfoommtoaljuyixwplbatjzqrtzmkblygxairbtmmqjdlubnqvalsqeowybplmtmfkgkmz,novo,aberto,
0000456,Desafio jMeter Project 2,jmeter.usr5,,normal,recurso,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,lcoaweorcfwjzhdsmyrgxsruzuzpddjtwckqwkbyagmgutszuakzaczayclorsikbbrtkfoeeamawexcabkvccrzxdtkoznglipj,novo,aberto,
0000455,Desafio jMeter Project 1,jmeter.usr1,,@90@,pequeno,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,qpwdsvlbrtsfyhxikhxxwsdxxufjayhrjyczmuqgcyyiajvjdasqrtnrgcxkbsykalgkryaimfdxwllhdxvkiudnvfimazuakefv,novo,aberto,
0000454,Desafio jMeter Project 2,jmeter.usr1,,@100@,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,qiacfaebvcqauqvqrcrujqogizvkcrlhtmenpvdcuplihdutxwjuhtpodfgdjrsyecjwcbbnueoyvilpdbfhgimucyoccubuvszl,novo,aberto,
0000453,Desafio jMeter Project 1,jmeter.usr2,,@90@,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,jrxoaflbqencphroepqcqigzlxvijkjpjszqlpsdezgzrwuobgurocjkcxwdpjmzyenpazqaizcrucgrwnnldzrdblzqxanaqjxc,novo,aberto,
0000452,Desafio jMeter Project 2,jmeter.usr3,,@90@,pequeno,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,pqdclxgooehxczubccavwbeusticnenhilzhzugvlxckdrqkqbidanvxlwwhgweuxhdicujdvhbrhztryruteybnoeikmvbtbdgf,novo,aberto,
0000451,Desafio jMeter Project 1,jmeter.usr3,,@90@,pequeno,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,cxchhikgsiiwnhxkyogdxzilsyysocqenphwvltmoznnbxveokedkyxoqvjyyjbjzvhvixhezdrykqpvykcovrfoimurvkbpkilk,novo,aberto,
0000450,Desafio jMeter Project 2,jmeter.usr4,,@90@,@90@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,lmtqcndgsgmrdrtbyubkoujicofmgzkzkfzvcreeqvyukbonpdllgkfzztzithmfukwzuuogpyuenjfwkxqzryxtcdpbrlrudgvb,novo,aberto,
0000449,Desafio jMeter Project 1,jmeter.usr5,,@90@,@100@,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,nzvrzciegpghhehxtaelfyqzerpwhgmtvitswppfwfkytzuatizzmnrgyhibdmoivuiqmwfumdlkngiakwyupcptcjkuyiabxamp,novo,aberto,
0000448,Desafio jMeter Project 2,jmeter.usr5,,normal,recurso,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,fbgwobymwytntggufttowxzoeoxuvcjnlompnhcvggqyhkcqwxlszmjbdpabxhtgardnafqtbjmnuaxfrempmageqiuwpbivogrz,novo,aberto,
0000447,Desafio jMeter Project 1,jmeter.usr1,,urgente,pequeno,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,pynpnpxipnznvithiwutpywqrdnpngjurhbichtsmnnfldppjltjkumbxcyzhlamjjbeytstihylcuckflntvddrjxijvlxgbecd,novo,aberto,
0000446,Desafio jMeter Project 2,jmeter.usr2,,normal,@100@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,njqozseczdxevktehjfgeoupsvpebntdomzshvseqnmnhgikpyjojtxvblywrcfcrakwdmfcgknjtrtskdriwirfyejxjukhppvm,novo,aberto,
0000445,Desafio jMeter Project 1,jmeter.usr2,,normal,@90@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ovxmwiityaqdougvuvgeiabgeagdsfkosnjakwnsmtihfvtbubhtdnqptxluexaxjrbrtswqwcmbmjlfpyrzeocrxpewrgupnmwl,novo,aberto,
0000444,Desafio jMeter Project 2,jmeter.usr3,,normal,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,eaiitqnlpgoxqumfqerppvacwdlmdldnboyoinzcjtbosjpncvnbdxjjlpninvztvxnwshgqwgqxbgoyznratimcmqypfilysfkl,novo,aberto,
0000443,Desafio jMeter Project 1,jmeter.usr4,,urgente,recurso,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,gntgkoarxgfgdwuranxftmkmmgiuvuxaxezyasaszhlmytmmhptxucbvxyzhdrjokmzwepleuglxzxcsenthcqwcnpcdmucufrrm,novo,aberto,
0000442,Desafio jMeter Project 2,jmeter.usr4,,normal,texto,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,brpluuatriwbkbvbeufcgposjympsqiwzbehvhgtwpthqdxcfvqcjeffksrmhnkceyiydzrfaafdblfptnsshvrmbtnlcdlwdokm,novo,aberto,
0000441,Desafio jMeter Project 1,jmeter.usr5,,normal,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,znidjrqidujrdpxjlwhrtgegrvcuulqukjihhxncrnfhgbjdladpqgvgjdkcecwkcmrmgczkvwfivapgxzwzjlswfiawpzkgqeax,novo,aberto,
0000440,Desafio jMeter Project 1,jmeter.usr1,,urgente,@90@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,wtohjhozfrsfqdbpqzzhbulscezgjsfkkvllcgbwefjxfypaiibxdsvhpjjllqcnhgjdpthphzibylhfvcwsdlxsnyikjgpbvyph,novo,aberto,
0000439,Desafio jMeter Project 2,jmeter.usr1,,@90@,@90@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,hwflwnlequeuoppstpsivpsprnsjqwekfreqzorliljxwrjxjnjvfhkpoybwlzskarhiwytkhrjchtsjbeifvwhtfjtjwrbmorbd,novo,aberto,
0000438,Desafio jMeter Project 2,jmeter.usr2,,urgente,recurso,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,oxlksbidazfkrpvojjjunhhvtkqbudbigwdqmtrapgolmwwrzfycxrpdxtsogpbkixlkdfwnxsakqobuxrqmxuevzunmlarnxzin,novo,aberto,
0000437,Desafio jMeter Project 1,jmeter.usr2,,nenhuma,texto,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,kaoncjkgqrmljpdvondihwureiifmcgbpmdqdkacjwlulgwyzcnqfaqzqpoopaeqdfgjwgvkdhvkoeaojbsvpwgftddojkpoxhwa,novo,aberto,
0000436,Desafio jMeter Project 1,jmeter.usr3,,@90@,recurso,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,jcsqczwhsyffhjoqtpjsyqvqaoxdiwtbhehjwsmkjhuogvigniengxhbvysiyrpjtrkefvgbxuafjqetasnulpipfyfhpaieaezt,novo,aberto,
0000435,Desafio jMeter Project 1,jmeter.usr4,,normal,texto,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,mtczrhjpugcjmtzresegezeoqlibjzfiwubjniadomwvftvpsemnnctextdqxcznrgxpiimbygyjhcvwroixnxfjzihbwvkbmosl,novo,aberto,
0000434,Desafio jMeter Project 2,jmeter.usr4,,@100@,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,qyyabxxzwarammbaivxmuepbmsmkstnadfxzscflpivskyqrotnthmceeyvvwxjwqmfeyxpuhothotlolveynudtzvavgewtttnx,novo,aberto,
0000433,Desafio jMeter Project 2,jmeter.usr5,,@90@,@90@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,yjgxvycurcrybhqvocyuxglgtmyyslvgqgijejvwbhijzlvaudikfrbswldepdxnlszwjgzltznbrjlmtseztqaiaackmgstqamy,novo,aberto,
0000432,Desafio jMeter Project 2,jmeter.usr1,,normal,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,micxgqvnansnhecmbloucgwyssrwlpllwegnmyjixtllipqojrwgpfoqjirtobsddnvyohevwddgrlnqyqgvcycfjotosenbrivb,novo,aberto,
0000431,Desafio jMeter Project 1,jmeter.usr1,,normal,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,evodoebfmtuqkcwqmttapdzkidramzndmqdkbqdsgbufbsinhprqlfqorfvgikespgmmlpooddqllcssldggcwtjzkwpjsizaqvl,novo,aberto,
0000430,Desafio jMeter Project 1,jmeter.usr2,,normal,@90@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ymsqqwwiwcnqlhshtpkvetdtwhepfxgtomfeznzuvtxjatublwwmqfkrvafuezjxkiqoefacwrvttejhzrnuudvejesqugmycowy,novo,aberto,
0000429,Desafio jMeter Project 1,jmeter.usr3,,urgente,recurso,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,usaecxybtxgqmpfyldcldwawpmwppvluamcidusfhjeseatyxzmszenloctfikwilzqdlhtyyjhkdjqcwwrovrpcvxrusgdutsoe,novo,aberto,
0000428,Desafio jMeter Project 2,jmeter.usr3,,normal,pequeno,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,eickupnokxqopwihxxeoifouirdlswiddwgeurtouaorzbreecxgkptohmmmowckwpfkalgzsuxlrpnmupaftlvzrgmtxosumqru,novo,aberto,
0000427,Desafio jMeter Project 2,jmeter.usr4,,@90@,texto,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,cfjbjpvmwwenjqpvhjgfcvdetivbhbiiswxzvwlwzlxbdlihkfvpdklshabzwytiqkrhzbobfhfmfuxhiebgoqbosnrvmdqzmbhc,novo,aberto,
0000426,Desafio jMeter Project 2,jmeter.usr5,,urgente,@100@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,trprkxkrowybuttmnfcsekzkmpqxrhbojjibvgevvcfqnyzmyiztzmtkyivoazwuulpzkesoikackcfktchlmyceunnpjsexmzly,novo,aberto,
0000425,Desafio jMeter Project 1,jmeter.usr5,,nenhuma,@90@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,favxdxyfjwahysylyhyjyefjohgzzhyrvxzspitaosjuoltokqmdcqplxzmcjbgvbgutkseawpzsdnzcvcfbytirbvkkthtgjaeg,novo,aberto,
0000424,Desafio jMeter Project 2,jmeter.usr1,,@90@,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,spwciuroubhwgptzaodvcxybcgxustxgbvxvzzzadykrxxbnpalosqjyntvenhnpxakrtpoedzxvyctthdsiwgowfgeiposffksi,novo,aberto,
0000423,Desafio jMeter Project 2,jmeter.usr2,,@90@,texto,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ggzntguybhepvmiifrnvizqrfsbdlbfopggojdoplonyysrxtmvcxkccousmhpzvicuezepvrblvocayhzyodfnfxdmebjkymxhp,novo,aberto,
0000422,Desafio jMeter Project 2,jmeter.usr2,,@100@,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ghdbwtplecasqelvejvpxqiodtuwthcdcnfeohdfonxrrelylaifjprwhxgqijcbsuynlqffoifnfdianjbmpebhozgwpsqqscvr,novo,aberto,
0000421,Desafio jMeter Project 1,jmeter.usr3,,normal,recurso,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,iocepaqyrlrktejedtexbsnkgmzfeqatrehkjocvclvbfloynbrxkghbycxvvfjvctqwefofkjqexrubnoiautxfgqosnxhogqkc,novo,aberto,
0000420,Desafio jMeter Project 1,jmeter.usr4,,@90@,@90@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,xfojedaoewwovxmdrjmpnwrjjriursenlsuoxpwkqstghomlvzsuotnzvejmvpcdlfwzhgrppjzlcxdfxcinzshbgqlgkxrtcutf,novo,aberto,
0000419,Desafio jMeter Project 1,jmeter.usr4,,@90@,@90@,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,fhvqiavoxumpvxjdtubcotsalegsztbsgwrsfrevbwvbrbaaqsfvdticiqvxomqtfyiqjgussjvnagupmlbzxypfdrlnxzifvchm,novo,aberto,
0000418,Desafio jMeter Project 2,jmeter.usr5,,urgente,@100@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,tgshvpujvwuhcakgrnsiqilsilzmjxejvkqnhrdwrqsslyrvaretwyiayvjchoacsruiexwqjrjwdgcmxkhghlbscynivuizuhne,novo,aberto,
0000417,Desafio jMeter Project 2,jmeter.usr1,,normal,@90@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,dcvweewkxzptfnuksozohlpnmihjzpfvrbabtmbcwwaxobsbtfljzdhkxnzxucgerplrdmauekxzzrypfuibeyyopibtuizxcwdq,novo,aberto,
0000416,Desafio jMeter Project 2,jmeter.usr1,,urgente,@90@,às vezes,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,dbrzxvvlxskwgukulvgxjezklnfcvkbekuysgcgfshdakcimtzktjsfyaufphzzhoajhavlepbadotienpdjikhlmaxsugmtyckx,novo,aberto,
0000415,Desafio jMeter Project 1,jmeter.usr2,,urgente,pequeno,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,xhkwbcurwuotwgbfbsthhbhlelualgjqguvlxffavhtizpxiepvrdicraxlsquzaokrpprdtdtwovhzzqmjpvkswflmcpryvoazf,novo,aberto,
0000414,Desafio jMeter Project 1,jmeter.usr2,,@90@,@90@,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,azjhzfunetdwlpeatsovsxhrrcdjlahwudkhdgfxakzvyfajoeoiqmyqxhphhqytnggomohbvzpeyysatdathsugrgjslhculitk,novo,aberto,
0000413,Desafio jMeter Project 1,jmeter.usr3,,@90@,@100@,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,mikcewaphbxovgrjksjlldbeahynaeykpifhrasivyrmqiueiafkzyxyxvcnihbqufmxkhppissihqbfqivtebnnrpudxexmkdvv,novo,aberto,
0000412,Desafio jMeter Project 2,jmeter.usr4,,nenhuma,@90@,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,eihvpmeqzhsgxzcajpmdfhkkmptzdppzenvpxmjofstwrljysqklupeshyfgbyfekverwnswvgasfjrhqvzqrjlvfynvzpofvbyx,novo,aberto,
0000411,Desafio jMeter Project 2,jmeter.usr4,,nenhuma,pequeno,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,dmibikwztcboaqsqhvpafeaheexnbstqymhijoyznucpmzqwirfvtdorwyxqlmmqrhlkbcumagkxsgukjvprhxngdywhkoseaaog,novo,aberto,
0000410,Desafio jMeter Project 2,jmeter.usr5,,normal,texto,incapaz de reproduzir,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,fudpmstkrtdeurfecbqdmthqoyrbrdmrzhbbwmmslwkniolwfnafkdbofdqudqqbqfozbzxtichuoezxiwyrymzjkyeyjlroejsz,novo,aberto,
0000409,Desafio jMeter Project 1,jmeter.usr1,,normal,recurso,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,ctpxgxlpvovmvmsbcknrbiycdnswbifdqtiiqpqeweoawjwuqiubhcrzzmbqxbcxdtcaqbvnpvotzahpvmclfjwwfevpkyawzzsr,novo,aberto,
0000408,Desafio jMeter Project 2,jmeter.usr1,,nenhuma,texto,aleatório,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,gvipocwxjkcznmkpxryfnhaxwzxxvfeiswguhvbczslubrhdngabmydycdsnyoppikdpsvwywgtfvncxlnqnsbhkodikzbpshovl,novo,aberto,
0000407,Desafio jMeter Project 2,jmeter.usr2,,urgente,recurso,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,odzjavdsjeccobhklkmrtigfnehtswozxepgbfudjrivnckpasqrgpshguqyxtmnmdoowdlmojdvsybzuveqvrrmatpeidqigpzq,novo,aberto,
0000406,Desafio jMeter Project 2,jmeter.usr3,,@90@,texto,sempre,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,uhehwfimwjixctaiipbdmwrqwdinrjgolpjmsjmgzfsojgjozqrdmeuwpmiernqdvabpmvcnstkwrvlylqdyydxmnvwxecmhhyjt,novo,aberto,
0000405,Desafio jMeter Project 1,jmeter.usr3,,@100@,@100@,N/D,,(Nenhuma Categoria),2017-05-08,,,,público,2017-05-08,uehkeuedsnvbqdiweqdfzltwquqbsufqrilrdlwpzlxltccqxunytpnnlccmjsigunxepcttvnrsnwvmpsdlpziabdqcfuxdqkee,novo,aberto,
